"","participants","item","genre_grammatical","score_miserky","description","stereotype","numero_item","question","score","RT","genre_gram_le"
"598","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","modèle","la",0.65,"feminin_la","feminin",27,1,0.67,NA,"la"
"599","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","violoniste","la",0.56,"neutre_la","neutre",7,1,1,NA,"la"
"600","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","clown","la",0.18,"masculin_la","masculin",20,1,0.66,NA,"la"
"601","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","mannequin","la",0.68,"feminin_la","feminin",21,1,0.81,NA,"la"
"602","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","guide touristique","la",0.44,"neutre_la","neutre",13,1,0.87,NA,"la"
"603","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","bassiste","la",0.29,"masculin_la","masculin",8,1,0.95,NA,"la"
"604","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","flûtiste","la",0.63,"feminin_la","feminin",9,1,0.73,NA,"la"
"605","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","physiothérapeute","la",0.51,"neutre_la","neutre",25,1,0.92,NA,"la"
"606","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","diplomate","la",0.29,"masculin_la","masculin",2,1,0.62,NA,"la"
"607","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","babysitter","la",0.9,"feminin_la","feminin",33,1,0.99,NA,"la"
"608","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","journaliste","la",0.46,"neutre_la","neutre",1,1,0.65,NA,"la"
"609","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","croque-mort","la",0.23,"masculin_la","masculin",26,1,0.95,NA,"la"
"610","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","secrétaire","la",0.82,"feminin_la","feminin",3,1,0.6,NA,"la"
"611","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","photographe","la",0.45,"neutre_la","neutre",19,1,0.63,NA,"la"
"612","1542289774 295e78bef7f8cfad5c170c4bd94f9dc0","bagagiste","la",0.19,"masculin_la","masculin",14,1,0.86,NA,"la"
"613","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","biologiste","la",0.48,"neutre_la","neutre",24,1,0.9,NA,"la"
"614","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","métallurgiste","la",0.21,"masculin_la","masculin",34,1,0.96,NA,"la"
"615","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","fleuriste","la",0.81,"feminin_la","feminin",17,1,0.87,NA,"la"
"616","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","gynécologue","la",0.55,"neutre_la","neutre",12,1,0.7,NA,"la"
"617","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","ministre","la",0.25,"masculin_la","masculin",4,1,0.89,NA,"la"
"618","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","nutritionniste","la",0.74,"feminin_la","feminin",11,1,0.85,NA,"la"
"619","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","graphiste","la",0.43,"neutre_la","neutre",6,1,0.92,NA,"la"
"620","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","neurologue","la",0.32,"masculin_la","masculin",10,1,0.89,NA,"la"
"621","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","dactylo","la",0.65,"feminin_la","feminin",29,1,0.82,NA,"la"
"622","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","sténographe","la",0.5,"neutre_la","neutre",30,1,0.63,NA,"la"
"623","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","chimiste","la",0.3,"masculin_la","masculin",22,1,0.85,NA,"la"
"624","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","réceptionniste","la",0.74,"feminin_la","feminin",5,1,0.68,NA,"la"
"625","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","vétérinaire","la",0.49,"neutre_la","neutre",36,1,0.97,NA,"la"
"626","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","paysagiste","la",0.28,"masculin_la","masculin",16,1,0.6,NA,"la"
"627","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","bibliothécaire","la",0.67,"feminin_la","feminin",35,1,0.87,NA,"la"
"628","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","zoologiste","la",0.48,"neutre_la","neutre",18,1,0.61,NA,"la"
"629","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","taxidermiste","la",0.3,"masculin_la","masculin",28,1,0.63,NA,"la"
"630","1542302413 a1bd7f155b72c1c17e0bc78ab4764d07","logopédiste","la",0.66,"feminin_la","feminin",23,1,0.81,NA,"la"
"631","1542316366 226a9b2759e45d19b3b136d923b2ba18","fleuriste","la",0.81,"feminin_la","feminin",16,1,0.66,NA,"la"
"632","1542316366 226a9b2759e45d19b3b136d923b2ba18","zoologiste","la",0.48,"neutre_la","neutre",17,1,0.61,NA,"la"
"633","1542316366 226a9b2759e45d19b3b136d923b2ba18","taxidermiste","la",0.3,"masculin_la","masculin",30,1,0.9,NA,"la"
"634","1542316366 226a9b2759e45d19b3b136d923b2ba18","réceptionniste","la",0.74,"feminin_la","feminin",4,1,0.99,NA,"la"
"635","1542316366 226a9b2759e45d19b3b136d923b2ba18","vétérinaire","la",0.49,"neutre_la","neutre",35,1,0.71,NA,"la"
"636","1542316366 226a9b2759e45d19b3b136d923b2ba18","métallurgiste","la",0.21,"masculin_la","masculin",36,1,0.62,NA,"la"
"637","1542316366 226a9b2759e45d19b3b136d923b2ba18","nutritionniste","la",0.74,"feminin_la","feminin",10,1,0.76,NA,"la"
"638","1542316366 226a9b2759e45d19b3b136d923b2ba18","graphiste","la",0.43,"neutre_la","neutre",5,1,0.85,NA,"la"
"639","1542316366 226a9b2759e45d19b3b136d923b2ba18","neurologue","la",0.32,"masculin_la","masculin",12,1,0.95,NA,"la"
"640","1542316366 226a9b2759e45d19b3b136d923b2ba18","dactylo","la",0.65,"feminin_la","feminin",28,1,0.74,NA,"la"
"641","1542316366 226a9b2759e45d19b3b136d923b2ba18","biologiste","la",0.48,"neutre_la","neutre",23,1,0.91,NA,"la"
"642","1542316366 226a9b2759e45d19b3b136d923b2ba18","ministre","la",0.25,"masculin_la","masculin",6,1,0.61,NA,"la"
"643","1542316366 226a9b2759e45d19b3b136d923b2ba18","bibliothécaire","la",0.67,"feminin_la","feminin",34,1,0.69,NA,"la"
"644","1542316366 226a9b2759e45d19b3b136d923b2ba18","sténographe","la",0.5,"neutre_la","neutre",29,1,0.73,NA,"la"
"645","1542316366 226a9b2759e45d19b3b136d923b2ba18","chimiste","la",0.3,"masculin_la","masculin",24,1,0.66,NA,"la"
"646","1542316366 226a9b2759e45d19b3b136d923b2ba18","logopédiste","la",0.66,"feminin_la","feminin",22,1,0.83,NA,"la"
"647","1542316366 226a9b2759e45d19b3b136d923b2ba18","gynécologue","la",0.55,"neutre_la","neutre",11,1,0.99,NA,"la"
"648","1542316366 226a9b2759e45d19b3b136d923b2ba18","paysagiste","la",0.28,"masculin_la","masculin",18,1,0.67,NA,"la"
"649","1542361332 bf483d2b60b760cc42c2078dc718672c","taxidermiste","la",0.3,"masculin_la","masculin",29,1,0.83,NA,"la"
"650","1542361332 bf483d2b60b760cc42c2078dc718672c","zoologiste","la",0.48,"neutre_la","neutre",16,1,0.87,NA,"la"
"651","1542361332 bf483d2b60b760cc42c2078dc718672c","fleuriste","la",0.81,"feminin_la","feminin",18,1,0.89,NA,"la"
"652","1542361332 bf483d2b60b760cc42c2078dc718672c","métallurgiste","la",0.21,"masculin_la","masculin",35,1,0.82,NA,"la"
"653","1542361332 bf483d2b60b760cc42c2078dc718672c","vétérinaire","la",0.49,"neutre_la","neutre",34,1,0.86,NA,"la"
"654","1542361332 bf483d2b60b760cc42c2078dc718672c","dactylo","la",0.65,"feminin_la","feminin",30,1,0.79,NA,"la"
"655","1542361332 bf483d2b60b760cc42c2078dc718672c","neurologue","la",0.32,"masculin_la","masculin",11,1,0.6,NA,"la"
"656","1542361332 bf483d2b60b760cc42c2078dc718672c","gynécologue","la",0.55,"neutre_la","neutre",10,1,0.66,NA,"la"
"657","1542361332 bf483d2b60b760cc42c2078dc718672c","logopédiste","la",0.66,"feminin_la","feminin",24,1,0.88,NA,"la"
"658","1542361332 bf483d2b60b760cc42c2078dc718672c","chimiste","la",0.3,"masculin_la","masculin",23,1,0.63,NA,"la"
"659","1542361332 bf483d2b60b760cc42c2078dc718672c","graphiste","la",0.43,"neutre_la","neutre",4,1,0.83,NA,"la"
"660","1542361332 bf483d2b60b760cc42c2078dc718672c","réceptionniste","la",0.74,"feminin_la","feminin",6,1,0.94,NA,"la"
"661","1542361332 bf483d2b60b760cc42c2078dc718672c","ministre","la",0.25,"masculin_la","masculin",5,1,0.62,NA,"la"
"662","1542361332 bf483d2b60b760cc42c2078dc718672c","biologiste","la",0.48,"neutre_la","neutre",22,1,0.84,NA,"la"
"663","1542361332 bf483d2b60b760cc42c2078dc718672c","nutritionniste","la",0.74,"feminin_la","feminin",12,1,0.81,NA,"la"
"664","1542361332 bf483d2b60b760cc42c2078dc718672c","paysagiste","la",0.28,"masculin_la","masculin",17,1,0.69,NA,"la"
"665","1542361332 bf483d2b60b760cc42c2078dc718672c","sténographe","la",0.5,"neutre_la","neutre",28,1,0.8,NA,"la"
"666","1542361332 bf483d2b60b760cc42c2078dc718672c","bibliothécaire","la",0.67,"feminin_la","feminin",36,1,0.68,NA,"la"
"667","1542383686 07b2a664986066dae911e9d95409b975","babysitter","la",0.9,"feminin_la","feminin",32,1,0.98,NA,"la"
"668","1542383686 07b2a664986066dae911e9d95409b975","journaliste","la",0.46,"neutre_la","neutre",3,1,0.83,NA,"la"
"669","1542383686 07b2a664986066dae911e9d95409b975","bagagiste","la",0.19,"masculin_la","masculin",13,1,0.82,NA,"la"
"670","1542383686 07b2a664986066dae911e9d95409b975","modèle","la",0.65,"feminin_la","feminin",26,1,0.62,NA,"la"
"671","1542383686 07b2a664986066dae911e9d95409b975","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.86,NA,"la"
"672","1542383686 07b2a664986066dae911e9d95409b975","croque-mort","la",0.23,"masculin_la","masculin",25,1,0.88,NA,"la"
"673","1542383686 07b2a664986066dae911e9d95409b975","flûtiste","la",0.63,"feminin_la","feminin",8,1,0.86,NA,"la"
"674","1542383686 07b2a664986066dae911e9d95409b975","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.97,NA,"la"
"675","1542383686 07b2a664986066dae911e9d95409b975","pilote","la",0.24,"masculin_la","masculin",31,1,0.87,NA,"la"
"676","1542383686 07b2a664986066dae911e9d95409b975","secrétaire","la",0.82,"feminin_la","feminin",2,1,0.61,NA,"la"
"677","1542383686 07b2a664986066dae911e9d95409b975","photographe","la",0.45,"neutre_la","neutre",21,1,0.89,NA,"la"
"678","1542383686 07b2a664986066dae911e9d95409b975","bassiste","la",0.29,"masculin_la","masculin",7,1,0.99,NA,"la"
"679","1542383686 07b2a664986066dae911e9d95409b975","mannequin","la",0.68,"feminin_la","feminin",20,1,0.92,NA,"la"
"680","1542383686 07b2a664986066dae911e9d95409b975","violoniste","la",0.56,"neutre_la","neutre",9,1,0.79,NA,"la"
"681","1542383686 07b2a664986066dae911e9d95409b975","diplomate","la",0.29,"masculin_la","masculin",1,1,0.73,NA,"la"
"682","1542383686 07b2a664986066dae911e9d95409b975","manucure","la",0.9,"feminin_la","feminin",14,1,0.8,NA,"la"
"683","1542383686 07b2a664986066dae911e9d95409b975","pédiatre","la",0.51,"neutre_la","neutre",33,1,0.92,NA,"la"
"684","1542383686 07b2a664986066dae911e9d95409b975","clown","la",0.18,"masculin_la","masculin",19,1,0.97,NA,"la"
"685","1542384431 e744374098be781416ea6ca96801e28f","bassiste","la",0.29,"masculin_la","masculin",7,1,0.73,NA,"la"
"686","1542384431 e744374098be781416ea6ca96801e28f","babysitter","la",0.9,"feminin_la","feminin",32,1,1,NA,"la"
"687","1542384431 e744374098be781416ea6ca96801e28f","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.84,NA,"la"
"688","1542384431 e744374098be781416ea6ca96801e28f","bagagiste","la",0.19,"masculin_la","masculin",13,1,0.64,NA,"la"
"689","1542384431 e744374098be781416ea6ca96801e28f","secrétaire","la",0.82,"feminin_la","feminin",2,1,0.94,NA,"la"
"690","1542384431 e744374098be781416ea6ca96801e28f","photographe","la",0.45,"neutre_la","neutre",21,1,0.77,NA,"la"
"691","1542384431 e744374098be781416ea6ca96801e28f","pilote","la",0.24,"masculin_la","masculin",31,1,0.61,NA,"la"
"692","1542384431 e744374098be781416ea6ca96801e28f","flûtiste","la",0.63,"feminin_la","feminin",8,1,0.72,NA,"la"
"693","1542384431 e744374098be781416ea6ca96801e28f","pédiatre","la",0.51,"neutre_la","neutre",33,1,0.91,NA,"la"
"694","1542384431 e744374098be781416ea6ca96801e28f","croque-mort","la",0.23,"masculin_la","masculin",25,1,0.97,NA,"la"
"695","1542384431 e744374098be781416ea6ca96801e28f","modèle","la",0.65,"feminin_la","feminin",26,1,0.78,NA,"la"
"696","1542384431 e744374098be781416ea6ca96801e28f","violoniste","la",0.56,"neutre_la","neutre",9,1,0.87,NA,"la"
"697","1542384431 e744374098be781416ea6ca96801e28f","clown","la",0.18,"masculin_la","masculin",19,1,0.86,NA,"la"
"698","1542384431 e744374098be781416ea6ca96801e28f","manucure","la",0.9,"feminin_la","feminin",14,1,0.9,NA,"la"
"699","1542384431 e744374098be781416ea6ca96801e28f","journaliste","la",0.46,"neutre_la","neutre",3,1,0.71,NA,"la"
"700","1542384431 e744374098be781416ea6ca96801e28f","diplomate","la",0.29,"masculin_la","masculin",1,1,0.92,NA,"la"
"701","1542384431 e744374098be781416ea6ca96801e28f","mannequin","la",0.68,"feminin_la","feminin",20,1,0.85,NA,"la"
"702","1542384431 e744374098be781416ea6ca96801e28f","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.84,NA,"la"
"703","1542386272 e183ecbe490512682ef3f2352faef3f6","pédiatre","la",0.51,"neutre_la","neutre",31,1,0.68,NA,"la"
"704","1542386272 e183ecbe490512682ef3f2352faef3f6","mannequin","la",0.68,"feminin_la","feminin",21,1,0.79,NA,"la"
"705","1542386272 e183ecbe490512682ef3f2352faef3f6","diplomate","la",0.29,"masculin_la","masculin",2,1,1,NA,"la"
"706","1542386272 e183ecbe490512682ef3f2352faef3f6","journaliste","la",0.46,"neutre_la","neutre",1,1,0.94,NA,"la"
"707","1542386272 e183ecbe490512682ef3f2352faef3f6","modèle","la",0.65,"feminin_la","feminin",27,1,0.64,NA,"la"
"708","1542386272 e183ecbe490512682ef3f2352faef3f6","clown","la",0.18,"masculin_la","masculin",20,1,0.85,NA,"la"
"709","1542386272 e183ecbe490512682ef3f2352faef3f6","physiothérapeute","la",0.51,"neutre_la","neutre",25,1,0.61,NA,"la"
"710","1542386272 e183ecbe490512682ef3f2352faef3f6","flûtiste","la",0.63,"feminin_la","feminin",9,1,0.69,NA,"la"
"711","1542386272 e183ecbe490512682ef3f2352faef3f6","croque-mort","la",0.23,"masculin_la","masculin",26,1,0.78,NA,"la"
"712","1542386272 e183ecbe490512682ef3f2352faef3f6","photographe","la",0.45,"neutre_la","neutre",19,1,0.95,NA,"la"
"713","1542386272 e183ecbe490512682ef3f2352faef3f6","manucure","la",0.9,"feminin_la","feminin",15,1,0.85,NA,"la"
"714","1542386272 e183ecbe490512682ef3f2352faef3f6","pilote","la",0.24,"masculin_la","masculin",32,1,0.88,NA,"la"
"715","1542386272 e183ecbe490512682ef3f2352faef3f6","violoniste","la",0.56,"neutre_la","neutre",7,1,0.68,NA,"la"
"716","1542386272 e183ecbe490512682ef3f2352faef3f6","babysitter","la",0.9,"feminin_la","feminin",33,1,0.97,NA,"la"
"717","1542386272 e183ecbe490512682ef3f2352faef3f6","bagagiste","la",0.19,"masculin_la","masculin",14,1,0.98,NA,"la"
"718","1542386272 e183ecbe490512682ef3f2352faef3f6","guide touristique","la",0.44,"neutre_la","neutre",13,1,1,NA,"la"
"719","1542386272 e183ecbe490512682ef3f2352faef3f6","secrétaire","la",0.82,"feminin_la","feminin",3,1,0.74,NA,"la"
"720","1542386272 e183ecbe490512682ef3f2352faef3f6","bassiste","la",0.29,"masculin_la","masculin",8,1,0.84,NA,"la"
"721","1542389031 a936b36141d528c9869772188c924104","bassiste","la",0.29,"masculin_la","masculin",8,1,0.74,NA,"la"
"722","1542389031 a936b36141d528c9869772188c924104","physiothérapeute","la",0.51,"neutre_la","neutre",25,1,1,NA,"la"
"723","1542389031 a936b36141d528c9869772188c924104","flûtiste","la",0.63,"feminin_la","feminin",9,1,0.76,NA,"la"
"724","1542389031 a936b36141d528c9869772188c924104","clown","la",0.18,"masculin_la","masculin",20,1,0.76,NA,"la"
"725","1542389031 a936b36141d528c9869772188c924104","violoniste","la",0.56,"neutre_la","neutre",7,1,0.9,NA,"la"
"726","1542389031 a936b36141d528c9869772188c924104","modèle","la",0.65,"feminin_la","feminin",27,1,0.69,NA,"la"
"727","1542389031 a936b36141d528c9869772188c924104","bagagiste","la",0.19,"masculin_la","masculin",14,1,0.67,NA,"la"
"728","1542389031 a936b36141d528c9869772188c924104","pédiatre","la",0.51,"neutre_la","neutre",31,1,0.65,NA,"la"
"729","1542389031 a936b36141d528c9869772188c924104","babysitter","la",0.9,"feminin_la","feminin",33,1,0.74,NA,"la"
"730","1542389031 a936b36141d528c9869772188c924104","pilote","la",0.24,"masculin_la","masculin",32,1,0.69,NA,"la"
"731","1542389031 a936b36141d528c9869772188c924104","photographe","la",0.45,"neutre_la","neutre",19,1,0.64,NA,"la"
"732","1542389031 a936b36141d528c9869772188c924104","manucure","la",0.9,"feminin_la","feminin",15,1,0.96,NA,"la"
"733","1542389031 a936b36141d528c9869772188c924104","diplomate","la",0.29,"masculin_la","masculin",2,1,0.79,NA,"la"
"734","1542389031 a936b36141d528c9869772188c924104","journaliste","la",0.46,"neutre_la","neutre",1,1,0.84,NA,"la"
"735","1542389031 a936b36141d528c9869772188c924104","secrétaire","la",0.82,"feminin_la","feminin",3,1,0.92,NA,"la"
"736","1542389031 a936b36141d528c9869772188c924104","croque-mort","la",0.23,"masculin_la","masculin",26,1,0.79,NA,"la"
"737","1542389031 a936b36141d528c9869772188c924104","guide touristique","la",0.44,"neutre_la","neutre",13,1,0.8,NA,"la"
"738","1542389031 a936b36141d528c9869772188c924104","mannequin","la",0.68,"feminin_la","feminin",21,1,0.88,NA,"la"
"739","1542389109 dfbc7e048423e097b74c623ff080fe52","taxidermiste","la",0.3,"masculin_la","masculin",28,1,0.85,NA,"la"
"740","1542389109 dfbc7e048423e097b74c623ff080fe52","logopédiste","la",0.66,"feminin_la","feminin",23,1,0.82,NA,"la"
"741","1542389109 dfbc7e048423e097b74c623ff080fe52","graphiste","la",0.43,"neutre_la","neutre",6,1,0.63,NA,"la"
"742","1542389109 dfbc7e048423e097b74c623ff080fe52","neurologue","la",0.32,"masculin_la","masculin",10,1,0.93,NA,"la"
"743","1542389109 dfbc7e048423e097b74c623ff080fe52","réceptionniste","la",0.74,"feminin_la","feminin",5,1,0.61,NA,"la"
"744","1542389109 dfbc7e048423e097b74c623ff080fe52","zoologiste","la",0.48,"neutre_la","neutre",18,1,0.99,NA,"la"
"745","1542389109 dfbc7e048423e097b74c623ff080fe52","métallurgiste","la",0.21,"masculin_la","masculin",34,1,0.97,NA,"la"
"746","1542389109 dfbc7e048423e097b74c623ff080fe52","fleuriste","la",0.81,"feminin_la","feminin",17,1,0.63,NA,"la"
"747","1542389109 dfbc7e048423e097b74c623ff080fe52","sténographe","la",0.5,"neutre_la","neutre",30,1,0.85,NA,"la"
"748","1542389109 dfbc7e048423e097b74c623ff080fe52","ministre","la",0.25,"masculin_la","masculin",4,1,0.67,NA,"la"
"749","1542389109 dfbc7e048423e097b74c623ff080fe52","bibliothécaire","la",0.67,"feminin_la","feminin",35,1,0.8,NA,"la"
"750","1542389109 dfbc7e048423e097b74c623ff080fe52","biologiste","la",0.48,"neutre_la","neutre",24,1,0.81,NA,"la"
"751","1542389109 dfbc7e048423e097b74c623ff080fe52","chimiste","la",0.3,"masculin_la","masculin",22,1,0.89,NA,"la"
"752","1542389109 dfbc7e048423e097b74c623ff080fe52","dactylo","la",0.65,"feminin_la","feminin",29,1,0.91,NA,"la"
"753","1542389109 dfbc7e048423e097b74c623ff080fe52","gynécologue","la",0.55,"neutre_la","neutre",12,1,0.83,NA,"la"
"754","1542389109 dfbc7e048423e097b74c623ff080fe52","paysagiste","la",0.28,"masculin_la","masculin",16,1,0.99,NA,"la"
"755","1542389109 dfbc7e048423e097b74c623ff080fe52","nutritionniste","la",0.74,"feminin_la","feminin",11,1,0.89,NA,"la"
"756","1542389109 dfbc7e048423e097b74c623ff080fe52","vétérinaire","la",0.49,"neutre_la","neutre",36,1,0.64,NA,"la"
"757","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","vétérinaire","la",0.49,"neutre_la","neutre",34,1,0.71,NA,"la"
"758","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","chimiste","la",0.3,"masculin_la","masculin",23,1,0.65,NA,"la"
"759","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","réceptionniste","la",0.74,"feminin_la","feminin",6,1,0.93,NA,"la"
"760","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","sténographe","la",0.5,"neutre_la","neutre",28,1,0.92,NA,"la"
"761","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","métallurgiste","la",0.21,"masculin_la","masculin",35,1,0.72,NA,"la"
"762","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","bibliothécaire","la",0.67,"feminin_la","feminin",36,1,0.78,NA,"la"
"763","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","graphiste","la",0.43,"neutre_la","neutre",4,1,0.66,NA,"la"
"764","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","ministre","la",0.25,"masculin_la","masculin",5,1,0.69,NA,"la"
"765","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","dactylo","la",0.65,"feminin_la","feminin",30,1,0.95,NA,"la"
"766","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","biologiste","la",0.48,"neutre_la","neutre",22,1,0.88,NA,"la"
"767","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","neurologue","la",0.32,"masculin_la","masculin",11,1,0.99,NA,"la"
"768","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","nutritionniste","la",0.74,"feminin_la","feminin",12,1,0.78,NA,"la"
"769","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","zoologiste","la",0.48,"neutre_la","neutre",16,1,0.94,NA,"la"
"770","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","taxidermiste","la",0.3,"masculin_la","masculin",29,1,0.99,NA,"la"
"771","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","logopédiste","la",0.66,"feminin_la","feminin",24,1,0.65,NA,"la"
"772","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","gynécologue","la",0.55,"neutre_la","neutre",10,1,0.6,NA,"la"
"773","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","paysagiste","la",0.28,"masculin_la","masculin",17,1,0.64,NA,"la"
"774","1542392983 de7f78f4d7fed9bc6c37f53b0f305aff","fleuriste","la",0.81,"feminin_la","feminin",18,1,0.64,NA,"la"
"775","1542401270 16bb2c83213723363531364cfd2694d7","babysitter","la",0.9,"feminin_la","feminin",32,1,0.7,NA,"la"
"776","1542401270 16bb2c83213723363531364cfd2694d7","physiothérapeute","la",0.51,"neutre_la","neutre",27,1,0.81,NA,"la"
"777","1542401270 16bb2c83213723363531364cfd2694d7","bassiste","la",0.29,"masculin_la","masculin",7,1,0.7,NA,"la"
"778","1542401270 16bb2c83213723363531364cfd2694d7","mannequin","la",0.68,"feminin_la","feminin",20,1,1,NA,"la"
"779","1542401270 16bb2c83213723363531364cfd2694d7","violoniste","la",0.56,"neutre_la","neutre",9,1,0.66,NA,"la"
"780","1542401270 16bb2c83213723363531364cfd2694d7","pilote","la",0.24,"masculin_la","masculin",31,1,0.8,NA,"la"
"781","1542401270 16bb2c83213723363531364cfd2694d7","manucure","la",0.9,"feminin_la","feminin",14,1,0.7,NA,"la"
"782","1542401270 16bb2c83213723363531364cfd2694d7","guide touristique","la",0.44,"neutre_la","neutre",15,1,0.91,NA,"la"
